"id","fltid","adep","ades","CLASS","atot","c_time","lat","lon","bear","drwy","type","atot_epoch","sector","congestion","arrival_yield","transit","saturation","c","percentile_20","kpi08_p20","unimp_time","kpi08"
"2024-01-09 16:20:10AZU2748SBRFSBGR","AZU2748","SBRF","SBGR","M",1704817210000,1704815983740,-21.8724961648,-45.8637861888,21.2954808284,"28L","A21N",1704817210000,0,6,17,20.4376666667,8.603308,100,21.50827,0,21.654675,0
"2024-01-04 19:25:22TAM3363SBSVSBGR","TAM3363","SBSV","SBGR","M",1704396322000,1704394432736,-21.870179212,-45.8613614136,21.3438139208,"28L","A21N",1704396322000,0,11,22,31.4877333333,8.603308,100,21.50827,9.9794633333,21.654675,9.8330583333
"2024-01-04 23:37:49AZU4878SBRFSBGR","AZU4878","SBRF","SBGR","M",1704411469000,1704410151835,-21.8764334481,-45.8666583521,21.2528019468,"28L","A21N",1704411469000,0,8,23,21.95275,8.603308,100,21.50827,0.44448,21.654675,0.298075
"2024-01-05 01:21:04TAM3449SBMOSBGR","TAM3449","SBMO","SBGR","M",1704417664000,1704415208928,-21.8703448306,-45.8610677085,21.3551953511,"28L","A21N",1704417664000,0,16,18,40.9178666667,8.603308,100,21.50827,19.4095966667,21.654675,19.2631916667
"2024-01-05 01:49:50AZU4320SBRFSBGR","AZU4320","SBRF","SBGR","M",1704419390000,1704418220784,-21.8749787363,-45.8669896243,21.2241887655,"28L","A21N",1704419390000,0,8,25,19.4869333333,8.603308,100,21.50827,0,21.654675,0
"2024-01-05 03:35:37TAM3381SBRFSBGR","TAM3381","SBRF","SBGR","M",1704425737000,1704424473784,-21.8933350815,-45.7847146111,24.052692216,"28L","A21N",1704425737000,0,4,8,21.0536,8.603308,100,21.50827,0,21.654675,0
"2024-01-10 17:01:02TAM3447SBMOSBGR","TAM3447","SBMO","SBGR","M",1704906062000,1704904743146,-21.9211692494,-45.7305123474,26.1199211273,"28L","A21N",1704906062000,0,5,21,21.9809,8.603308,100,21.50827,0.47263,21.654675,0.326225
"2024-01-11 11:02:37TAM3375SBRFSBGR","TAM3375","SBRF","SBGR","M",1704970957000,1704969160603,-21.8702867787,-45.860825231,21.362173138,"28L","A21N",1704970957000,0,14,24,29.93995,8.603308,100,21.50827,8.43168,21.654675,8.285275
"2024-01-11 17:05:42AZU2748SBRFSBGR","AZU2748","SBRF","SBGR","M",1704992742000,1704991078441,-21.7895793022,-46.2509613151,7.6846000417,"28L","A21N",1704992742000,0,9,22,27.7259833333,8.603308,100,21.50827,6.2177133333,21.654675,6.0713083333
"2024-01-11 18:36:41AZU2768SBRFSBGR","AZU2768","SBRF","SBGR","M",1704998201000,1704996872486,-21.8708229048,-45.860787664,21.3700254315,"28L","A21N",1704998201000,0,3,9,22.1419,8.603308,100,21.50827,0.63363,21.654675,0.487225
"2024-01-11 23:36:56AZU4878SBRFSBGR","AZU4878","SBRF","SBGR","M",1705016216000,1705014941341,-21.8728393539,-45.9546845223,18.351279721,"28L","A21N",1705016216000,0,6,20,21.2443166667,8.603308,100,21.50827,0,21.654675,0
"2024-01-12 01:55:17AZU4320SBRFSBGR","AZU4320","SBRF","SBGR","M",1705024517000,1705023225290,-21.8728547206,-45.8651112773,21.2577438846,"28L","A21N",1705024517000,0,6,23,21.5285,8.603308,100,21.50827,0.02023,21.654675,0
"2024-01-12 09:37:18AZU4153SBRFSBGR","AZU4153","SBRF","SBGR","M",1705052238000,1705050653502,-21.8721854166,-45.8627889574,21.3233487666,"28L","A21N",1705052238000,0,10,24,26.4083,8.603308,100,21.50827,4.90003,21.654675,4.753625
"2024-01-12 16:40:28AZU2748SBRFSBGR","AZU2748","SBRF","SBGR","M",1705077628000,1705075542835,-21.7832072549,-46.5523813635,357.2514591403,"28L","A21N",1705077628000,0,11,17,34.75275,8.603308,100,21.50827,13.24448,21.654675,13.098075
"2024-01-12 19:32:42TAM3266SBBRSBGR","TAM3266","SBBR","SBGR","M",1705087962000,1705085951813,-21.8106811597,-46.0857999722,13.4052020412,"28L","A21N",1705087962000,0,13,23,33.5031166667,8.603308,100,21.50827,11.9948466667,21.654675,11.8484416667
"2024-01-12 19:52:48AZU2768SBRFSBGR","AZU2768","SBRF","SBGR","M",1705089168000,1705087169638,-21.8803331683,-45.8471850167,21.921409578,"28L","A21N",1705089168000,0,14,24,33.3060333333,8.603308,100,21.50827,11.7977633333,21.654675,11.6513583333
"2024-01-14 19:39:46TAM3255SBILSBGR","TAM3255","SBIL","SBGR","M",1705261186000,1705259534097,-21.8717978349,-45.8626933324,21.3215787541,"28L","A319",1705261186000,0,12,28,27.5317166667,8.603308,100,21.50827,6.0234466667,21.654675,5.8770416667
"2024-01-11 19:09:39TAM3255SBILSBGR","TAM3255","SBIL","SBGR","M",1705000179000,1704998517847,-21.8330652807,-45.9873062866,16.8631849158,"28L","A319",1705000179000,0,13,19,27.6858833333,8.603308,100,21.50827,6.1776133333,21.654675,6.0312083333
"2024-01-08 16:10:14TAM4627SBILSBGR","TAM4627","SBIL","SBGR","M",1704730214000,1704728970356,-21.8749582474,-45.8638374165,21.3244295692,"28L","A319",1704730214000,0,7,12,20.7274,8.603308,100,21.50827,0,21.654675,0
"2024-01-12 00:30:12TAM3239SBVCSBGR","TAM3239","SBVC","SBGR","M",1705019412000,1705017848606,-21.8753116809,-45.8635027292,21.3394898446,"28L","A319",1705019412000,0,1,13,26.0565666667,8.603308,100,21.50827,4.5482966667,21.654675,4.4018916667
"2024-01-12 00:54:53TAM3299SBMKSBGR","TAM3299","SBMK","SBGR","M",1705020893000,1705019084358,-21.8736862283,-45.8624406094,21.3530813914,"28L","A319",1705020893000,0,13,16,30.1440333333,8.603308,100,21.50827,8.6357633333,21.654675,8.4893583333
"2024-01-19 19:12:10TAM3255SBILSBGR","TAM3255","SBIL","SBGR","M",1705691530000,1705689939866,-21.7923367664,-46.234032286,8.2762216932,"28L","A319",1705691530000,0,10,22,26.5022333333,8.603308,100,21.50827,4.9939633333,21.654675,4.8475583333
"2024-01-15 19:00:13TAM3255SBILSBGR","TAM3255","SBIL","SBGR","M",1705345213000,1705343403662,-21.8969291757,-45.7854215526,24.0805467364,"28L","A319",1705345213000,0,9,21,30.1556333333,8.603308,100,21.50827,8.6473633333,21.654675,8.5009583333
"2024-01-04 08:01:29TAM3393SBPJSBGR","TAM3393","SBPJ","SBGR","M",1704355289000,1704353848825,-21.8165017141,-46.1606845438,10.9201444762,"28L","A319",1704355289000,0,4,6,24.0029166667,8.603308,100,21.50827,2.4946466667,21.654675,2.3482416667
"2024-01-12 08:56:02TAM3251SBIZSBGR","TAM3251","SBIZ","SBGR","M",1705049762000,1705048387365,-21.8114170526,-46.0856155527,13.4172122709,"28L","A319",1705049762000,0,9,21,22.9105833333,8.603308,100,21.50827,1.4023133333,21.654675,1.2559083333
"2024-01-29 19:32:58TAM3255SBILSBGR","TAM3255","SBIL","SBGR","M",1706556778000,1706554720346,-21.895416412,-45.7867637169,24.0179339579,"28L","A319",1706556778000,0,16,25,34.2942333333,8.603308,100,21.50827,12.7859633333,21.654675,12.6395583333
"2024-01-25 00:34:10TAM3245SBPSSBGR","TAM3245","SBPS","SBGR","M",1706142850000,1706140962427,-22.0358080483,-45.4976997765,34.869106645,"28L","A319",1706142850000,0,0,9,31.45955,8.603308,100,21.50827,9.95128,21.654675,9.804875
"2024-01-12 16:23:55TAM3395SBPJSBGR","TAM3395","SBPJ","SBGR","M",1705076635000,1705074468250,-21.8212380644,-46.0479427425,14.7532689881,"28L","A319",1705076635000,0,11,15,36.1125,8.603308,100,21.50827,14.60423,21.654675,14.457825
"2024-01-25 01:07:56TAM3299SBMKSBGR","TAM3299","SBMK","SBGR","M",1706144876000,1706143138020,-21.7858520302,-46.2333390052,8.2677189667,"28L","A319",1706144876000,0,14,17,28.9663333333,8.603308,100,21.50827,7.4580633333,21.654675,7.3116583333
"2024-01-18 16:02:51TAM4627SBILSBGR","TAM4627","SBIL","SBGR","M",1705593771000,1705592285451,-21.9662157989,-45.6515124884,29.2106016772,"28L","A319",1705593771000,0,6,13,24.75915,8.603308,100,21.50827,3.25088,21.654675,3.104475
"2024-01-18 14:41:37TAM3264SBBRSBGR","TAM3264","SBBR","SBGR","M",1705588897000,1705587496954,-21.8319503432,-46.030057464,15.4428857657,"28L","A319",1705588897000,0,5,12,23.3341,8.603308,100,21.50827,1.82583,21.654675,1.679425
"2024-01-12 19:20:35TAM3255SBILSBGR","TAM3255","SBIL","SBGR","M",1705087235000,1705085161023,-22.0151774354,-45.5372919158,33.3774133367,"28L","A319",1705087235000,0,13,23,34.5662833333,8.603308,100,21.50827,13.0580133333,21.654675,12.9116083333
"2024-01-17 22:11:26FAB2101SBBRSBGR","FAB2101","SBBR","SBGR","M",1705529486000,1705528229682,-21.8056767464,-46.0842324063,13.4176709383,"28L","A319",1705529486000,0,4,11,20.9386333333,8.603308,100,21.50827,0,21.654675,0
"2024-01-17 20:58:37TAM4750SBBRSBGR","TAM4750","SBBR","SBGR","M",1705525117000,1705523899528,-21.809774526,-46.0794648201,13.6090858819,"28L","A319",1705525117000,0,4,11,20.2912,8.603308,100,21.50827,0,21.654675,0
"2024-01-17 18:39:14TAM3255SBILSBGR","TAM3255","SBIL","SBGR","M",1705516754000,1705515281882,-22.0029319041,-45.5809959274,31.9095098081,"28L","A319",1705516754000,0,6,16,24.5353,8.603308,100,21.50827,3.02703,21.654675,2.880625
"2024-01-03 19:32:38TAM3255SBILSBGR","TAM3255","SBIL","SBGR","M",1704310358000,1704307804825,-21.9680393108,-45.6471342323,29.3709035548,"28L","A319",1704310358000,0,14,19,42.5529166667,8.603308,100,21.50827,21.0446466667,21.654675,20.8982416667
"2024-01-16 22:30:08TAM3619SBTESBGR","TAM3619","SBTE","SBGR","M",1705444208000,1705442796435,-21.7998135067,-46.155828163,10.9754045055,"28L","A319",1705444208000,0,5,12,23.5260833333,8.603308,100,21.50827,2.0178133333,21.654675,1.8714083333
"2024-01-16 19:30:03TAM3266SBBRSBGR","TAM3266","SBBR","SBGR","M",1705433403000,1705431403639,-21.7871821012,-46.2198866256,8.731663383,"28L","A319",1705433403000,0,13,23,33.3226833333,8.603308,100,21.50827,11.8144133333,21.654675,11.6680083333
"2024-01-16 18:43:17TAM3255SBILSBGR","TAM3255","SBIL","SBGR","M",1705430597000,1705429193732,-21.8696635747,-45.8586156119,21.424532958,"28L","A319",1705430597000,0,9,19,23.3878,8.603308,100,21.50827,1.87953,21.654675,1.733125
"2024-01-05 00:59:49TAM3299SBMKSBGR","TAM3299","SBMK","SBGR","M",1704416389000,1704413892932,-21.8078383251,-46.0855779858,13.3900277232,"28L","A319",1704416389000,0,9,9,41.6011333333,8.603308,100,21.50827,20.0928633333,21.654675,19.9464583333
"2024-01-04 19:03:21TAM3255SBILSBGR","TAM3255","SBIL","SBGR","M",1704395001000,1704393532734,-21.8715468459,-45.8592440043,21.4280434689,"28L","A319",1704395001000,0,9,21,24.4711,8.603308,100,21.50827,2.96283,21.654675,2.816425
"2024-01-14 22:58:34TAM3361SBSVSBGR","TAM3361","SBSV","SBGR","M",1705273114000,1705271670759,-21.8909686138,-45.8058716285,23.3619176947,"28L","A319",1705273114000,0,8,18,24.0540166667,8.603308,100,21.50827,2.5457466667,21.654675,2.3993416667
"2024-01-21 20:01:06TAM3255SBILSBGR","TAM3255","SBIL","SBGR","M",1705867266000,1705865662186,-21.8733379171,-45.8611804093,21.3888318641,"28L","A319",1705867266000,0,10,23,26.7302333333,8.603308,100,21.50827,5.2219633333,21.654675,5.0755583333
"2024-01-21 19:58:31TAM4691SBGOSBGR","TAM4691","SBGO","SBGR","M",1705867111000,1705865380821,-21.8140771945,-46.0763911614,13.7463715271,"28L","A319",1705867111000,0,10,23,28.8363166667,8.603308,100,21.50827,7.3280466667,21.654675,7.1816416667
"2024-01-31 19:41:27TAM3255SBILSBGR","TAM3255","SBIL","SBGR","M",1706730087000,1706727758987,-21.8252129106,-46.0319119048,15.3199839642,"28L","A319",1706730087000,0,14,21,38.8002166667,8.603308,100,21.50827,17.2919466667,21.654675,17.1455416667
"2024-01-31 22:09:13TAM3379SBRFSBGR","TAM3379","SBRF","SBGR","M",1706738953000,1706737450963,-21.8739764877,-45.8628811671,21.3426708356,"28L","A320",1706738953000,0,6,13,25.03395,8.603308,100,21.50827,3.52568,21.654675,3.379275
"2024-01-31 22:49:39TAM3441SBSGSBGR","TAM3441","SBSG","SBGR","M",1706741379000,1706740122739,-21.8735359764,-45.864602416,21.2823950785,"28L","A320",1706741379000,0,5,14,20.9376833333,8.603308,100,21.50827,0,21.654675,0
"2024-01-31 19:14:31TAM3243SBPSSBGR","TAM3243","SBPS","SBGR","M",1706728471000,1706726864829,-21.9029955969,-45.7549206127,25.1070939674,"28L","A320",1706728471000,0,11,20,26.7695166667,8.603308,100,21.50827,5.2612466667,21.654675,5.1148416667
"2024-01-30 20:30:50TAM4619SBMOSBGR","TAM4619","SBMO","SBGR","M",1706646650000,1706645392567,-21.859181796,-45.9150889678,19.4917111464,"28L","A320",1706646650000,0,5,18,20.9572166667,8.603308,100,21.50827,0,21.654675,0
"2024-01-30 20:20:05TAM4750SBBRSBGR","TAM4750","SBBR","SBGR","M",1706646005000,1706644685995,-21.7867040269,-46.2699326197,7.0229153013,"28L","A320",1706646005000,0,5,21,21.9834166667,8.603308,100,21.50827,0.4751466667,21.654675,0.3287416667
"2024-01-30 19:49:32TAM3243SBPSSBGR","TAM3243","SBPS","SBGR","M",1706644172000,1706642390339,-21.8989729432,-45.7749506219,24.4333941919,"28L","A320",1706644172000,0,12,22,29.69435,8.603308,100,21.50827,8.18608,21.654675,8.039675
"2024-01-30 19:54:02TAM3543SBMKSBGR","TAM3543","SBMK","SBGR","M",1706644442000,1706642911588,-21.8721905388,-45.861368244,21.3685813581,"28L","A320",1706644442000,0,10,23,25.5068666667,8.603308,100,21.50827,3.9985966667,21.654675,3.8521916667
"2024-01-30 18:54:19TAM4749SBCFSBGR","TAM4749","SBCF","SBGR","M",1706640859000,1706639437949,-21.8724312833,-45.8608320613,21.3886172238,"28L","A320",1706640859000,0,8,19,23.6841833333,8.603308,100,21.50827,2.1759133333,21.654675,2.0295083333
"2024-01-30 18:36:57TAM3471SBJESBGR","TAM3471","SBJE","SBGR","M",1706639817000,1706638538945,-21.8320254692,-45.9890241203,16.7966323926,"28L","A320",1706639817000,0,8,19,21.3009166667,8.603308,100,21.50827,0,21.654675,0
"2024-01-30 17:51:53TAM4623SBPSSBGR","TAM4623","SBPS","SBGR","M",1706637113000,1706635443436,-21.8747653103,-45.8647253623,21.2937383907,"28L","A320",1706637113000,0,6,12,27.8260666667,8.603308,100,21.50827,6.3177966667,21.654675,6.1713916667
"2024-01-30 18:05:28TAM3463SBJPSBGR","TAM3463","SBJP","SBGR","M",1706637928000,1706636403970,-21.8738108691,-45.8618190473,21.3744090083,"28L","A320",1706637928000,0,8,14,25.4005,8.603308,100,21.50827,3.89223,21.654675,3.745825
"2024-01-30 18:19:17TAM3231SBBESBGR","TAM3231","SBBE","SBGR","M",1706638757000,1706637600567,-21.7830774919,-46.3109454723,5.602857159,"28L","A320",1706638757000,0,5,16,19.2738833333,8.603308,100,21.50827,0,21.654675,0
"2024-01-30 17:18:02TAM3111SBIZSBGR","TAM3111","SBIZ","SBGR","M",1706635082000,1706633588774,-21.7940800301,-46.2333082686,8.309634754,"28L","A320",1706635082000,0,3,16,24.8871,8.603308,100,21.50827,3.37883,21.654675,3.232425
"2024-01-30 15:57:28TAM3395SBPJSBGR","TAM3395","SBPJ","SBGR","M",1706630248000,1706629000357,-21.7883141128,-46.2695296289,7.0435179755,"28L","A320",1706630248000,0,4,9,20.79405,8.603308,100,21.50827,0,21.654675,0
"2024-01-30 16:15:10TAM3389SBPLSBGR","TAM3389","SBPL","SBGR","M",1706631310000,1706629798834,-21.7924767739,-46.1648886259,10.6226756535,"28L","A320",1706631310000,0,7,13,25.1861,8.603308,100,21.50827,3.67783,21.654675,3.531425
"2024-01-30 16:18:03TAM4627SBILSBGR","TAM4627","SBIL","SBGR","M",1706631483000,1706630039430,-21.8819586209,-45.822479631,22.7217244059,"28L","A320",1706631483000,0,8,14,24.0595,8.603308,100,21.50827,2.55123,21.654675,2.404825
"2024-01-30 14:40:46TAM3237SBVCSBGR","TAM3237","SBVC","SBGR","M",1706625646000,1706624229026,-21.8716424608,-45.8602890483,21.3960513472,"28L","A320",1706625646000,0,12,26,23.6162333333,8.603308,100,21.50827,2.1079633333,21.654675,1.9615583333
"2024-01-30 13:56:49TAM3551SBCFSBGR","TAM3551","SBCF","SBGR","M",1706623009000,1706621611804,-21.8712514643,-45.8603539366,21.3891262337,"28L","A320",1706623009000,0,6,10,23.2866,8.603308,100,21.50827,1.77833,21.654675,1.631925
"2024-01-29 21:12:08TAM4750SBBRSBGR","TAM4750","SBBR","SBGR","M",1706562728000,1706561378146,-21.799036636,-46.1263278698,11.9623053506,"28L","A320",1706562728000,0,3,10,22.4975666667,8.603308,100,21.50827,0.9892966667,21.654675,0.8428916667
"2024-01-29 19:42:01TAM4691SBGOSBGR","TAM4691","SBGO","SBGR","M",1706557321000,1706555286670,-21.8750060548,-45.8434624745,21.9712769637,"28L","A320",1706557321000,0,16,25,33.9055,8.603308,100,21.50827,12.39723,21.654675,12.250825
"2024-01-29 20:18:35TAM3225SBARSBGR","TAM3225","SBAR","SBGR","M",1706559515000,1706558319402,-21.8704250787,-45.8615868153,21.3397066506,"28L","A320",1706559515000,0,4,22,19.9266333333,8.603308,100,21.50827,0,21.654675,0
"2024-01-29 19:39:59TAM3243SBPSSBGR","TAM3243","SBPS","SBGR","M",1706557199000,1706555070115,-21.9665914287,-45.6369467613,29.6477782578,"28L","A320",1706557199000,0,17,25,35.4814166667,8.603308,100,21.50827,13.9731466667,21.654675,13.8267416667
"2024-01-29 18:50:42TAM3293SBSLSBGR","TAM3293","SBSL","SBGR","M",1706554242000,1706553034986,-21.7867689084,-46.2624602138,7.2788326236,"28L","A320",1706554242000,0,7,18,20.1169,8.603308,100,21.50827,0,21.654675,0
"2024-01-29 18:41:54TAM4749SBCFSBGR","TAM4749","SBCF","SBGR","M",1706553714000,1706552220093,-21.8743572397,-45.8621742256,21.3699107454,"28L","A320",1706553714000,0,8,17,24.89845,8.603308,100,21.50827,3.39018,21.654675,3.243775
"2024-01-29 18:11:51TAM3619SBTESBGR","TAM3619","SBTE","SBGR","M",1706551911000,1706550614109,-21.8093886517,-46.0714118343,13.8737057312,"28L","A320",1706551911000,0,4,9,21.61485,8.603308,100,21.50827,0.10658,21.654675,0
"2024-01-29 18:47:55TAM3471SBJESBGR","TAM3471","SBJE","SBGR","M",1706554075000,1706552777852,-21.8080158956,-46.0927566864,13.1520368114,"28L","A320",1706554075000,0,6,18,21.6191333333,8.603308,100,21.50827,0.1108633333,21.654675,0
"2024-01-29 17:15:00TAM3111SBIZSBGR","TAM3111","SBIZ","SBGR","M",1706548500000,1706547232220,-21.7847251408,-46.2720090469,6.9435776297,"28L","A320",1706548500000,0,4,18,21.1296666667,8.603308,100,21.50827,0,21.654675,0
"2024-01-29 16:30:12TAM3395SBPJSBGR","TAM3395","SBPJ","SBGR","M",1706545812000,1706543970789,-21.8947249117,-45.7831675362,24.1198634594,"28L","A320",1706545812000,0,10,18,30.68685,8.603308,100,21.50827,9.17858,21.654675,9.032175
"2024-01-29 16:25:22TAM3389SBPLSBGR","TAM3389","SBPL","SBGR","M",1706545522000,1706543769716,-21.9312429575,-45.7052161363,27.0409227412,"28L","A320",1706545522000,0,9,17,29.2047333333,8.603308,100,21.50827,7.6964633333,21.654675,7.5500583333
"2024-01-29 16:34:59TAM4627SBILSBGR","TAM4627","SBIL","SBGR","M",1706546099000,1706544223415,-21.797308739,-46.1445512508,11.3386802684,"28L","A320",1706546099000,0,12,18,31.25975,8.603308,100,21.50827,9.75148,21.654675,9.605075
"2024-01-29 14:39:23TAM3237SBVCSBGR","TAM3237","SBVC","SBGR","M",1706539163000,1706537591144,-21.8745348102,-45.8622152077,21.370817892,"28L","A320",1706539163000,0,5,17,26.1976,8.603308,100,21.50827,4.68933,21.654675,4.542925
"2024-01-29 14:36:53TAM3211SBULSBGR","TAM3211","SBUL","SBGR","M",1706539013000,1706537326214,-21.7767105669,-46.5188682381,358.4180522709,"28L","A320",1706539013000,0,6,17,28.1131,8.603308,100,21.50827,6.60483,21.654675,6.458425
"2024-01-25 00:55:27TAM3449SBMOSBGR","TAM3449","SBMO","SBGR","M",1706144127000,1706142495319,-21.7894717355,-46.2415627498,8.0051477412,"28L","A320",1706144127000,0,11,13,27.1946833333,8.603308,100,21.50827,5.6864133333,21.654675,5.5400083333
"2024-01-25 01:10:22TAM3603SBSLSBGR","TAM3603","SBSL","SBGR","M",1706145022000,1706143258201,-21.7913823252,-46.1951709944,9.5930031983,"28L","A320",1706145022000,0,14,18,29.39665,8.603308,100,21.50827,7.88838,21.654675,7.741975
"2024-01-25 00:49:22TAM3239SBVCSBGR","TAM3239","SBVC","SBGR","M",1706143762000,1706141876847,-21.8016814113,-46.1716472598,10.4521090786,"28L","A320",1706143762000,0,8,13,31.4192166667,8.603308,100,21.50827,9.9109466667,21.654675,9.7645416667
"2024-01-24 23:45:43TAM3329SBBESBGR","TAM3329","SBBE","SBGR","M",1706139943000,1706138667649,-21.8029790415,-46.1263449457,11.9897838662,"28L","A320",1706139943000,0,6,19,21.25585,8.603308,100,21.50827,0,21.654675,0
"2024-01-21 21:03:48TAM3355SBSVSBGR","TAM3355","SBSV","SBGR","M",1705871028000,1705869691599,-21.8707204604,-45.8779284341,20.82245994,"28L","A320",1705871028000,0,4,14,22.27335,8.603308,100,21.50827,0.76508,21.654675,0.618675
"2024-01-21 20:17:35TAM3243SBPSSBGR","TAM3243","SBPS","SBGR","M",1705868255000,1705866840146,-21.8101723521,-46.0864591013,13.379168456,"28L","A320",1705868255000,0,8,23,23.5809,8.603308,100,21.50827,2.07263,21.654675,1.926225
"2024-01-21 20:25:56TAM3883SBFZSBGR","TAM3883","SBFZ","SBGR","M",1705868756000,1705867373142,-21.8060472539,-46.0844543927,13.4132262953,"28L","A320",1705868756000,0,7,21,23.0476333333,8.603308,100,21.50827,1.5393633333,21.654675,1.3929583333
"2024-01-21 19:45:40TAM3266SBBRSBGR","TAM3266","SBBR","SBGR","M",1705866340000,1705864472693,-21.835923482,-45.9798270505,17.136556412,"28L","A320",1705866340000,0,12,19,31.1217833333,8.603308,100,21.50827,9.6135133333,21.654675,9.4671083333
"2024-01-21 19:29:37TAM3471SBJESBGR","TAM3471","SBJE","SBGR","M",1705865377000,1705862604010,-21.8307005204,-46.0122848864,16.0193263021,"28L","A320",1705865377000,0,14,16,46.2165,8.603308,100,21.50827,24.70823,21.654675,24.561825
"2024-01-21 19:53:38TAM3363SBSVSBGR","TAM3363","SBSV","SBGR","M",1705866818000,1705865075763,-21.8564311614,-45.9092148645,19.6495665594,"28L","A320",1705866818000,0,11,21,29.0372833333,8.603308,100,21.50827,7.5290133333,21.654675,7.3826083333
"2024-01-21 17:46:28TAM4623SBPSSBGR","TAM4623","SBPS","SBGR","M",1705859188000,1705857881821,-21.8783098896,-45.8291323945,22.4651598044,"28L","A320",1705859188000,0,2,9,21.76965,8.603308,100,21.50827,0.26138,21.654675,0.114975
"2024-01-21 16:29:04TAM3395SBPJSBGR","TAM3395","SBPJ","SBGR","M",1705854544000,1705853115652,-21.7843768295,-46.2853726319,6.4847516725,"28L","A320",1705854544000,0,11,17,23.8058,8.603308,100,21.50827,2.29753,21.654675,2.151125
"2024-01-21 16:26:52TAM4613SBRFSBGR","TAM4613","SBRF","SBGR","M",1705854412000,1705852971404,-21.8710534049,-45.8632773276,21.2937794239,"28L","A320",1705854412000,0,11,16,24.0099333333,8.603308,100,21.50827,2.5016633333,21.654675,2.3552583333
